person_id,FullDateUSA,min_reg_id,total_platelet_donations
55078294,07/17/2018,108576319,1
54432981,07/17/2018,108574247,2
54741186,07/17/2018,108575234,2
54772933,07/17/2018,108575297,1
53582292,07/17/2018,108574305,1
53758594,07/17/2018,108575366,2
53912055,07/17/2018,108576036,1
53857357,07/17/2018,108574259,1
53873833,07/17/2018,108576045,2
53073439,07/17/2018,108574375,1
53137206,07/17/2018,108574478,1
53205846,07/17/2018,108574463,1
52980735,07/17/2018,108575278,1
52966288,07/17/2018,108574209,1
52655395,07/17/2018,108576296,1
52855652,07/17/2018,108574437,1
52860898,07/17/2018,108574215,2
51857064,07/17/2018,108574119,1
51719763,07/17/2018,108574106,2
51782835,07/17/2018,108575238,1
51047464,07/17/2018,108575444,2
50506105,07/17/2018,108575858,1
50221659,07/17/2018,108576037,1
261470,07/17/2018,108575857,1
298756,07/17/2018,108574025,2
555919,07/22/2018,108589719,1
1019137,07/22/2018,108589717,1
1413351,07/22/2018,108588625,1
1646062,07/22/2018,108589294,1
50181456,07/22/2018,108590047,1
51189938,07/22/2018,108590416,1
51947689,07/22/2018,108588532,1
51934703,07/22/2018,108588609,2
51966191,07/22/2018,108588687,1
52750489,07/22/2018,108588649,1
53143851,07/22/2018,108588762,1
53580045,07/22/2018,108588761,1
54119164,07/22/2018,108588571,1
54189424,07/22/2018,108588555,1
54265491,07/22/2018,108588846,1
54358054,07/22/2018,108588652,1
55081636,07/22/2018,108588708,1
55076722,07/22/2018,108589004,1
1987003,07/22/2018,108588840,2
51432724,07/22/2018,108588655,1
53585673,07/22/2018,108588726,2
54293181,07/22/2018,108588569,1
51558595,07/22/2018,108588536,2
51702021,07/22/2018,108588540,2
51693748,07/22/2018,108588694,1
51886324,07/22/2018,108588533,1
52885495,07/22/2018,108588554,1
52749691,07/22/2018,108588556,1
52979353,07/22/2018,108588763,1
53178397,07/22/2018,108588657,1
53298211,07/22/2018,108588684,2
53356522,07/22/2018,108588665,1
53469164,07/22/2018,108588564,1
54363331,07/22/2018,108588837,1
53753760,07/22/2018,108589720,1
55003653,07/22/2018,108588730,1
51573353,07/22/2018,108588779,1
52390847,07/22/2018,108588785,1
52403713,07/22/2018,108588590,1
53131707,07/22/2018,108589231,1
53942490,07/22/2018,108588651,2
53739541,07/22/2018,108590418,1
53641071,07/22/2018,108589293,2
53926171,07/22/2018,108588610,1
55081981,07/22/2018,108590051,1
55081983,07/22/2018,108590054,1
55081776,07/22/2018,108589292,1
55081980,07/22/2018,108590050,1
55082053,07/22/2018,108590417,1
55083200,07/24/2018,108595335,1
55083509,07/24/2018,108596200,1
54625780,07/24/2018,108594022,1
54435099,07/24/2018,108594035,1
54408373,07/24/2018,108593860,1
54340355,07/24/2018,108594275,1
53053086,07/24/2018,108594294,1
52973927,07/24/2018,108594061,1
53535499,07/24/2018,108594269,1
53271132,07/24/2018,108593859,1
53185914,07/24/2018,108593913,1
52662859,07/24/2018,108593917,2
52266396,07/24/2018,108594270,2
52072884,07/24/2018,108594850,1
52864236,07/24/2018,108593959,1
51880436,07/24/2018,108594261,1
52878222,07/24/2018,108593942,2
51761680,07/24/2018,108593855,1
51935447,07/24/2018,108594495,1
54651904,07/24/2018,108594176,1
1543433,07/24/2018,108594474,1
54910863,07/24/2018,108595830,1
54506605,07/24/2018,108593923,2
53580753,07/24/2018,108595827,2
54152017,07/24/2018,108595236,1
53816665,07/24/2018,108596205,1
53884367,07/24/2018,108596201,1
53113238,07/24/2018,108593891,1
52947433,07/24/2018,108593858,2
52948937,07/24/2018,108593904,1
52983848,07/24/2018,108594449,1
53037448,07/24/2018,108593853,2
52938861,07/24/2018,108593840,1
52939747,07/24/2018,108593852,1
52541723,07/24/2018,108594616,1
52552534,07/24/2018,108596203,1
51919447,07/24/2018,108594034,1
50717921,07/24/2018,108593966,1
50606302,07/24/2018,108594164,1
54366181,07/24/2018,108594111,1
54476497,07/24/2018,108595267,1
53667399,07/24/2018,108594861,1
53883056,07/24/2018,108594741,1
54118802,07/24/2018,108593868,1
262267,07/24/2018,108594252,1
54984057,07/24/2018,108593955,1
55082912,07/24/2018,108594138,1
55083508,07/24/2018,108596199,1
2245753,07/24/2018,108596204,1
638648,07/24/2018,108594119,1
1155914,07/24/2018,108594181,1
51400166,07/24/2018,108593980,1
50172185,07/24/2018,108594404,1
54120602,07/24/2018,108594133,1
54102752,07/24/2018,108593882,1
54866798,07/24/2018,108596206,1
54991031,07/24/2018,108595212,1
54250342,07/24/2018,108593884,1
51742323,07/24/2018,108594096,1
51854979,07/24/2018,108593967,1
51830765,07/24/2018,108594142,1
52700249,07/24/2018,108593866,1
52795209,07/24/2018,108594554,1
51871574,07/24/2018,108593841,1
52393825,07/24/2018,108593833,1
52169461,07/24/2018,108595829,1
52181893,07/24/2018,108595825,1
53347236,07/24/2018,108593984,1
53725195,07/24/2018,108594218,1
53929721,07/24/2018,108593867,1
53208284,07/24/2018,108593886,1
53265594,07/24/2018,108594475,1
53416556,07/24/2018,108594033,1
52624057,07/24/2018,108594357,1
52786753,07/24/2018,108596202,1
51968347,07/24/2018,108594045,1
52137577,07/24/2018,108594750,1
52348153,07/24/2018,108594223,1
51850680,07/24/2018,108594200,1
51832757,07/24/2018,108594828,2
51818183,07/24/2018,108594556,2
51573047,07/24/2018,108595828,1
51693000,07/24/2018,108594048,1
50802024,07/24/2018,108593918,1
50827303,07/24/2018,108594849,1
1380345,07/24/2018,108594095,1
620050,07/24/2018,108595822,1
628342,07/31/2018,108616187,1
576332,07/31/2018,108616154,1
330301,07/31/2018,108616388,1
2341954,07/31/2018,108616546,1
50233332,07/31/2018,108616553,1
50330273,07/31/2018,108616170,1
52604148,07/31/2018,108616349,1
52612043,07/31/2018,108616233,1
53121564,07/31/2018,108616337,1
53125876,07/31/2018,108616573,1
54094580,07/31/2018,108616638,1
53531093,07/31/2018,108616495,1
52989205,07/31/2018,108616244,1
52364660,07/31/2018,108616598,1
52560750,07/31/2018,108616548,1
52588456,07/31/2018,108617201,1
52092197,07/31/2018,108619125,1
54289280,07/31/2018,108616322,1
54206838,07/31/2018,108616290,1
54240698,07/31/2018,108616082,1
51343714,07/31/2018,108616142,1
2309988,07/31/2018,108617647,1
50119158,07/31/2018,108616302,1
55025391,07/31/2018,108616588,1
1078537,07/31/2018,108616785,1
2073813,07/31/2018,108617648,1
55087943,07/31/2018,108616270,1
55088831,07/31/2018,108616945,1
55089004,07/31/2018,108617650,1
55089006,07/31/2018,108617652,1
55089058,07/31/2018,108617853,1
86019,07/31/2018,108616383,1
54620409,07/31/2018,108616838,1
53972951,07/31/2018,108617756,1
54461873,07/31/2018,108616730,1
54377629,07/31/2018,108616334,1
54351924,07/31/2018,108616606,1
51762234,07/31/2018,108616448,1
51870581,07/31/2018,108616318,1
52028630,07/31/2018,108616197,1
53038848,07/31/2018,108616022,1
53044951,07/31/2018,108616190,1
53084457,07/31/2018,108616551,1
53448505,07/31/2018,108616216,1
53915501,07/31/2018,108616392,1
53933451,07/31/2018,108616255,1
53485122,07/31/2018,108619127,1
53753457,07/31/2018,108616327,1
54663419,07/31/2018,108616348,1
54590334,07/31/2018,108616013,1
54970359,07/31/2018,108617171,1
211079,07/31/2018,108616758,1
1712829,07/31/2018,108618069,1
687337,07/31/2018,108617653,1
51936867,07/31/2018,108616834,1
51965204,07/31/2018,108616037,1
51870930,07/31/2018,108616522,1
50579156,07/31/2018,108616372,1
52498616,07/31/2018,108616518,1
53193511,07/31/2018,108616639,1
52979734,07/31/2018,108616101,1
53926355,07/31/2018,108616276,1
54110534,07/31/2018,108616277,1
54770090,07/31/2018,108616490,1
54928490,07/31/2018,108617809,1
55089005,07/31/2018,108617651,1
55089002,07/31/2018,108617646,1
55089003,07/31/2018,108617649,1
55061472,07/31/2018,108619126,1
